id,loss
309360,3878.2124
309368,2454.8154
309370,2392.8772
309379,1844.6807
309385,2925.1262
309387,2280.6973
309388,1499.8528
309393,2465.1218
309405,2228.484
309408,2577.305
309411,2008.6476
309413,4339.9614
309415,1697.6437
309423,1280.7722
309432,1913.3395
309434,5164.3213
309438,1705.4442
309447,1222.9928
309451,2212.4373
309458,1710.6384
309465,1213.6381
309471,4977.82
309490,2383.6243
309498,1633.5604
309500,1054.0273
309503,2085.755
309505,1792.99
309512,1780.3417
309516,2919.443
309519,1777.78
309522,2025.0131
309525,1158.3079
309529,2474.512
309534,1571.2972
309546,1683.9124
309552,1682.7168
309561,2401.5588
309563,4632.1807
309564,3526.5784
309571,1224.5267
309574,1038.1317
309577,2121.9421
309584,4018.8303
309585,1675.6869
309587,4985.4937
309597,1479.2689
309612,1188.3951
309617,2183.9875
309619,2769.013
309621,1676.4204
309622,3667.0725
309626,3056.8867
309632,2064.3972
309637,1455.3402
309638,1322.9335
309639,2024.9321
309650,1441.1217
309656,2164.74
309659,2257.2732
309668,6371.164
309672,1243.782
309688,1751.1279
309703,2974.4912
309705,2468.8228
309706,6802.645
309710,4375.8306
309712,2190.5854
309716,1274.0583
309717,6927.0254
309723,1304.1042
309726,1737.5709
309727,1119.1091
309738,1874.6697
309742,1701.1512
309744,1087.1641
309747,6971.1553
309755,3560.421
309760,3464.1123
309766,1354.9011
309773,2614.6055
309790,3087.8914
309796,1980.2312
309806,6202.9077
309809,1043.9417
309820,7575.7886
309821,2214.6682
309823,967.49744
309826,1736.1748
309831,2437.2783
309833,979.02966
309836,3237.7986
309837,1827.9255
309843,1349.3763
309847,1981.8923
309849,4013.3008
309850,2362.7742
309852,2368.6765
309854,1069.7137
309862,3392.591
309865,1921.3392
309874,1223.5526
309878,1323.6879
309879,2876.5803
309885,2662.3904
309886,1322.4481
309887,3336.36
309888,3827.986
309901,1211.7563
309902,3141.8896
309908,1618.4707
309909,3188.5996
309911,8928.985
309925,1120.6654
309938,1815.0914
309939,7848.8516
309946,954.3904
309948,1838.8414
309958,1852.7931
309973,1490.4636
309974,1588.278
309981,5281.307
309982,2834.7795
309994,1969.3767
309997,2313.9927
309998,4441.5464
309999,1442.2969
310003,2021.5127
310005,1798.3152
310006,1216.3341
310039,4891.069
310041,1421.734
310042,2239.317
310049,2728.5564
310055,2220.835
310056,2343.7988
310058,1314.729
310061,1314.478
310069,1147.169
310074,2294.9302
310076,1462.6589
310083,1344.246
310088,2735.9207
310093,1349.9808
310096,1269.9027
310103,5730.6436
310104,1599.584
310105,4617.979
310106,1116.181
310110,970.78687
310117,1248.7767
310120,1155.346
310122,1961.5745
310129,1250.5128
310138,1352.7306
310141,1557.8903
310149,1297.87
310154,1814.312
310156,1267.2352
310157,3482.33
310159,3520.0562
310160,1355.1284
310161,5346.277
310171,5484.8994
310174,1892.5491
310177,2999.7378
310180,1345.9989
310182,2549.7058
310195,1739.7438
310198,2141.9683
310202,1237.7161
310212,2543.89
310213,1331.2292
310222,1835.9286
310224,2321.828
310227,3632.526
310230,1344.7572
310234,1453.7544
310237,4947.7905
310239,1157.8008
310246,1555.1869
310256,3955.5945
310257,1025.0848
310259,2195.422
310264,1991.6525
310279,2280.3733
310283,6436.296
310285,1534.1326
310288,1025.9586
310297,2731.9187
310300,2053.2947
310301,1451.9414
310304,3455.894
310307,1854.5876
310308,2081.478
310315,4261.4785
310316,1179.773
310326,1105.717
310327,1532.7014
310328,5456.743
310341,4259.839
310347,1733.321
310350,11105.664
310351,4812.7188
310359,1465.1504
310372,1712.8213
310377,1031.555
310382,1097.8674
310383,1473.5259
310388,2528.839
310398,2413.007
310405,1573.8506
310408,3913.126
310412,1554.338
310419,1139.4625
310426,2163.2227
310431,1607.7223
310435,1307.9297
310436,1539.9796
310446,1049.5049
310448,4683.1343
310454,3225.4712
310461,5244.361
310467,4402.7563
310468,2625.3247
310473,968.1305
310478,1519.5795
310486,9618.748
310490,1371.8994
310506,1451.6624
310512,2626.4336
310514,1498.5702
310515,4911.0776
310520,1674.4349
310522,2189.9055
310531,1384.4155
310532,1281.6052
310533,4257.209
310537,1310.0784
310539,3665.3398
310544,2137.94
310546,1282.0773
310552,1562.8842
310554,1753.019
310559,1594.579
310563,6010.623
310567,1734.9761
310575,1456.1631
310582,4344.151
310587,2140.0889
310589,1562.6078
310592,3127.308
310604,2101.2498
310611,1606.2184
310614,3067.317
310615,3381.4697
310616,1690.4967
310619,2023.6417
310631,1622.2489
310632,1116.509
310635,2977.5837
310640,2591.9553
310643,2141.7373
310644,1217.3048
310651,1749.6719
310661,4371.7393
310662,2279.8093
310663,1893.5046
310666,5656.917
310674,1802.9867
310675,1224.0328
310676,5966.437
310677,1613.3715
310681,1705.3523
310684,7611.174
310688,1576.7438
310705,1867.7992
310706,3610.1326
310707,3002.6328
310710,1871.7152
310713,2172.6013
310715,3134.03
310716,2951.695
310719,2890.0188
310726,960.1632
310729,3188.9033
310732,2369.344
310733,3719.3528
310737,1607.2954
310751,1673.218
310752,2135.612
310756,3046.9622
310763,2991.6292
310766,1517.8467
310771,1343.6516
310773,1432.9426
310774,1869.1403
310782,1988.9739
310787,1440.7765
310795,3281.9468
310798,1754.9624
310802,1509.1565
310807,1877.146
310808,1345.0168
310813,2642.581
310822,1721.4669
310823,990.2893
310827,1537.9661
310834,2167.957
310836,5553.6636
310838,2462.4692
310839,2987.1914
310842,1924.2947
310846,1256.545
310847,1889.9254
310850,1004.8755
310852,5363.6177
310853,2177.3564
310856,1833.0992
310857,2059.3083
310861,3520.1248
310862,3212.645
310863,2029.242
310871,1544.0763
310872,1347.9128
310873,4915.1416
310879,2330.2817
310889,5573.8896
310891,3513.9834
310895,2336.4294
310903,2551.1982
310906,1181.9564
310907,1337.0873
310928,2022.2268
310930,6937.8066
310931,1104.4532
310932,1169.6932
310934,2256.0002
310941,7975.913
310948,2071.42
310952,2011.765
310953,3872.0833
310954,1205.4149
310960,1339.6425
310962,4118.262
310967,5368.381
310969,1645.1584
310972,1785.5127
310983,6115.1157
310985,1682.6598
310986,1939.074
310993,1670.0599
310994,5927.9277
310996,1475.132
310999,2193.789
311014,1872.8973
311015,3212.7986
311031,2163.0046
311048,3067.499
311050,3082.1768
311061,4685.9297
311063,1554.9313
311069,6891.1626
311070,1206.5245
311071,8773.064
311073,1548.3322
311075,1937.5754
311088,1180.8336
311091,1224.4894
311095,2697.4944
311101,1846.8759
311106,1105.6447
311108,2087.6304
311110,2418.716
311121,989.2074
311125,1928.6239
311128,2134.0974
311129,981.2339
311130,2020.3284
311131,2776.4514
311133,2892.4631
311135,2880.0012
311145,1512.9789
311147,1305.2073
311148,1192.8405
311149,2054.872
311153,2559.45
311160,1227.963
311166,2403.3796
311169,2031.5978
311170,1716.9974
311173,1463.4274
311176,4925.869
311182,1203.5956
311183,2591.289
311185,6158.7363
311190,1480.0381
311193,1018.46533
311194,1256.1754
311195,1300.8237
311201,2427.0579
311202,1511.1368
311203,1662.9595
311205,2302.6562
311206,6083.967
311208,1177.8975
311210,2923.7866
311212,3554.507
311215,3039.0762
311217,1515.3812
311219,5384.8306
311222,1129.066
311225,1018.3154
311227,2115.005
311230,2165.8535
311233,7944.35
311239,2598.12
311240,2901.107
311254,1257.3983
311255,1030.348
311267,2192.623
311279,1342.8281
311284,1915.8092
311292,1240.6381
311295,1128.0812
311304,1768.1104
311309,1900.1069
311312,1099.2213
311313,3737.1633
311329,4618.5933
311336,1789.7896
311337,1017.4817
311347,1091.1952
311351,4646.7383
311352,1936.4368
311353,1466.4767
311359,1603.7328
311366,1657.7875
311369,1243.8994
311375,5492.497
311376,1315.7767
311384,2369.6677
311385,1619.3463
311388,1551.3895
311389,1206.995
311392,3341.118
311398,2643.367
311406,1229.5311
311409,1579.2605
311410,2714.5146
311414,1738.9375
311420,996.53174
311423,1303.1194
311429,1632.9774
311432,1282.7815
311434,2784.233
311449,2124.6497
311451,1266.1475
311452,2509.5994
311461,2439.498
311468,3565.768
311472,1477.0804
311476,2238.9136
311486,2119.5144
311491,2999.8035
311493,2599.2544
311497,1132.598
311499,1233.1766
311502,1698.8643
311504,1483.8654
311512,1881.8208
311515,1810.7007
311526,1977.3947
311528,1857.1084
311529,973.6598
311531,1866.0126
311535,2703.7742
311543,1238.111
311545,3037.9949
311557,1117.4099
311571,1821.2782
311588,2230.6892
311592,1632.7456
311593,2390.0276
311600,1705.5337
311602,1577.1809
311604,1033.2108
311605,2062.4204
311612,1742.6553
311621,1168.908
311624,1259.9908
311625,2729.2888
311627,2931.1255
311628,1262.9036
311631,1446.0469
311635,1934.3451
311636,3840.8347
311638,3386.7131
311639,2273.0554
311651,1625.4844
311653,1448.7733
311661,3183.5547
311670,1493.2261
311684,2771.948
311687,3747.6755
311688,1353.6722
311693,962.33105
311698,3385.9988
311713,4364.355
311728,4086.526
311729,1883.075
311731,1072.6422
311732,1666.144
311734,2538.1365
311736,3902.813
311744,5510.857
311756,1812.7479
311757,1376.7699
311763,2440.437
311768,4451.5903
311769,1533.2229
311771,1290.2048
311772,2246.8352
311779,1098.5763
311780,2149.5503
311782,1461.3379
311783,1059.5707
311787,4804.7715
311792,2133.8396
311806,2275.6943
311811,1935.7385
311817,1377.1292
311818,1436.0123
311822,2778.9915
311823,6408.4355
311825,1828.976
311830,3777.8809
311834,1221.3326
311837,3424.6243
311842,1254.2516
311857,2496.2632
311861,1048.1505
311866,1204.5431
311874,9219.357
311880,2785.8433
311891,2324.6838
311896,1087.5168
311906,1148.6187
311909,5022.2812
311910,995.21765
311916,1152.0867
311921,1031.2462
311923,6626.527
311925,1200.1669
311926,1612.113
311931,2521.112
311940,1499.497
311954,1123.8596
311957,2519.167
311962,2008.9717
311965,1866.2424
311967,2420.276
311968,3864.1318
311975,3638.6003
311978,1540.2046
311986,4904.338
311988,1394.2911
311989,1927.382
311992,4318.0054
311998,1692.3713
312000,1975.4845
312002,1372.1813
312006,3368.2324
312007,1612.3441
312008,2240.5264
312014,1811.6781
312016,1938.4456
312017,2509.8718
312021,2938.2063
312033,2166.153
312037,1547.8748
312039,1776.3462
312041,2743.2512
312047,1440.0216
312052,1104.6826
312060,1457.7223
312064,1456.0795
312066,1314.6848
312068,1920.2335
312070,1441.7039
312079,7513.547
312082,2337.7332
312100,1993.1824
312103,1199.5353
312104,1368.8513
312106,1242.9603
312107,1106.3574
312109,1071.7063
312111,1257.1152
312113,5588.638
312117,1050.7014
312133,1431.6937
312144,2433.4756
312145,3795.781
312152,1869.0833
312157,3284.8015
312161,5607.9414
312163,1704.679
312167,2381.857
312176,4370.629
312178,1132.1436
312186,1694.8164
312188,1451.3411
312201,1043.6176
312210,2262.6648
312211,4526.4697
312213,1325.7444
312226,1895.8334
312232,1588.7015
312235,1440.3275
312237,3424.5703
312243,2425.797
312245,1332.5435
312248,1710.8406
312249,2530.9446
312252,1685.0625
312253,2950.0146
312256,3975.062
312262,1346.8322
312274,1195.0919
312277,1204.9261
312280,1940.1179
312302,4661.598
312304,2187.511
312307,3865.5063
312308,1591.8391
312313,994.97424
312314,8313.024
312320,2949.1624
312324,2099.1387
312328,2895.267
312330,3116.86
312345,3519.9373
312349,2668.3765
312351,3765.4597
312361,2266.4805
312366,6258.8413
312367,2036.1917
312372,1580.3292
312374,2081.0752
312386,3331.6313
312394,6115.779
312397,6778.8433
312399,1190.5813
312401,3058.0142
312404,4189.138
312418,7426.7734
312422,1303.4138
312423,1307.2499
312424,4229.938
312426,1981.7925
312430,1977.4382
312437,2650.5466
312439,4055.486
312443,1556.0377
312450,1776.4218
312453,1357.117
312459,5388.6187
312466,3450.1848
312473,2587.3613
312475,1852.9513
312480,984.2051
312482,1298.569
312487,1691.2876
312499,1302.7302
312505,2804.8293
312506,1939.5629
312509,1447.2423
312511,986.25366
312516,2925.0105
312517,1947.2429
312524,1488.3701
312526,3720.3057
312534,3744.0078
312537,1360.7924
312538,1759.7347
312539,5008.4077
312540,1802.2115
312542,3760.239
312546,1655.8341
312555,2524.3052
312569,1158.9393
312575,1591.7083
312578,2600.8474
312579,1234.6666
312583,1533.0558
312585,4753.9727
312586,2773.3013
312588,1257.5327
312595,2049.762
312597,2751.5857
312598,2014.2411
312599,5960.9116
312603,1082.268
312630,3186.2756
312636,1768.6559
312645,1397.1354
312647,2120.3567
312648,2585.1033
312651,5321.2783
312652,1343.4799
312658,3140.4634
312659,6208.3735
312660,1081.8107
312675,986.17773
312679,2123.9456
312681,2813.5889
312685,1307.1919
312688,1264.0125
312691,4385.2314
312693,4964.759
312699,1906.3181
312720,5892.005
312721,5572.432
312734,6625.2705
312739,1238.203
312740,3182.5273
312741,4738.0117
312745,3388.3635
312753,1827.8944
312758,2919.405
312762,1021.09485
312767,1883.038
312771,5845.977
312780,1879.0704
312788,1128.4321
312790,1879.02
312795,3102.8398
312800,5692.082
312803,1764.9343
312805,2115.6333
312806,1396.8566
312808,1315.2739
312811,3680.9448
312816,1217.1355
312826,1881.5962
312831,2926.5947
312833,1638.386
312834,1525.1136
312839,1897.5281
312840,2039.0111
312849,1095.5901
312850,1863.2346
312856,7340.0454
312875,3249.1646
312877,1916.0417
312879,4347.7383
312880,1871.212
312881,1174.7886
312884,1626.4352
312887,3143.933
312888,2425.1946
312890,2257.5117
312892,1631.017
312895,1278.7678
312898,2246.9697
312899,5413.4917
312903,1096.2988
312909,1076.8552
312917,1489.3828
312927,3328.9753
312948,1532.9087
312950,1502.2708
312953,1947.3152
312955,1901.9727
312961,6097.119
312966,3339.6323
312974,1841.9089
312992,4386.5093
312995,1461.498
312996,2001.4788
313014,2186.1702
313021,2299.789
313026,1218.5653
313031,1885.3845
313032,2144.8684
313038,1792.2711
313056,1599.7244
313059,1115.2782
313062,1133.4084
313064,1663.1549
313066,1291.1096
313067,2629.7725
313069,1244.0632
313070,2916.046
313084,1513.3927
313091,1491.5753
313093,1168.8661
313100,1334.7212
313102,2906.16
313127,1223.9004
313142,2038.815
313155,1514.9935
313158,1143.9282
313159,2394.922
313161,2642.1304
313162,1507.7681
313171,1202.3191
313188,1741.7588
313191,2836.0825
313193,5705.4023
313196,1905.2162
313198,3075.3174
313199,1596.3933
313201,1423.4146
313204,5242.7363
313215,1613.8
313225,2317.3074
313226,1679.6652
313229,1292.1234
313231,1485.4274
313233,3378.9797
313234,1450.4196
313235,1367.1482
313245,1414.4698
313248,1056.7964
313250,1438.9485
313252,3853.6335
313254,5363.4146
313260,3892.0947
313270,1132.1156
313274,6561.495
313275,1883.0477
313277,1910.6681
313278,2005.4543
313280,3095.5435
313282,1280.8733
313283,1457.7013
313286,1020.4354
313292,3507.5244
313293,2271.8296
313303,4233.4688
313304,2982.8723
313305,1716.4957
313306,2232.7446
313308,1174.7522
313321,1261.4387
313323,5837.337
313324,2474.2703
313334,4237.9736
313336,1158.9113
313339,8658.07
313341,1191.7645
313345,2097.3733
313350,1731.3434
313351,3052.4265
313358,1171.7695
313371,2185.6387
313372,1550.1003
313380,1434.2704
313381,5989.5063
313382,4118.984
313388,1471.1548
313391,1709.5508
313400,1216.3735
313401,1969.2892
313402,1945.3625
313405,1234.1799
313412,2246.363
313425,5415.847
313433,2584.9268
313434,1340.2283
313437,1068.5254
313438,1042.0397
313443,1525.6708
313448,1836.0776
313453,4202.038
313457,1246.7108
313458,4202.275
313462,1996.2412
313463,1551.663
313467,1239.686
313473,2436.9766
313478,1372.5476
313481,1669.2955
313482,1164.6263
313483,3089.1262
313490,2044.1378
313492,1865.7625
313497,4708.615
313500,1651.5057
313506,1232.4471
313510,1442.9902
313518,1396.9996
313520,2237.9143
313525,1463.9542
313526,1444.6401
313528,2143.411
313542,1836.0082
313554,3122.1255
313558,1900.2781
313577,1307.006
313585,16557.654
313587,1575.2853
313588,1223.1929
313591,1233.8134
313596,1030.4714
313600,1468.2601
313602,1479.189
313605,1847.7565
313611,1703.1869
313618,2669.1743
313622,5893.4155
313624,1650.9436
313626,1321.6964
313632,6231.4736
313639,3176.893
313643,2994.1675
313645,1393.7588
313646,6637.0312
313647,1786.3496
313648,1611.088
313658,3272.9907
313662,3483.8762
313665,1436.294
313687,1318.8647
313689,1488.3037
313690,2894.9402
313691,1742.6554
313695,1338.9979
313703,1315.6626
313705,2492.6812
313712,1401.3687
313716,1167.9497
313720,1190.622
313724,6090.573
313730,1604.5251
313733,3074.7673
313743,1083.1395
313745,1416.3285
313754,1731.2029
313755,1870.5787
313759,1280.3627
313768,5558.2207
313770,2922.8025
313779,1633.9829
313780,1859.2407
313781,2178.7175
313782,2517.6587
313786,3042.1924
313788,1184.3838
313795,3040.603
313798,2127.7986
313811,1912.4575
313812,7248.762
313815,1723.3625
313820,1475.1656
313824,3235.848
313827,3127.3384
313833,1902.3015
313839,3670.8542
313840,1887.7388
313847,2132.5642
313863,2806.777
313864,1218.51
313868,1051.1802
313874,1222.1997
313878,4446.549
313880,2306.2834
313881,1218.3446
313883,2694.5337
313885,2305.4324
313889,1044.6353
313892,1660.3881
313899,2068.4504
313904,1957.7147
313910,2565.7275
313915,2332.3777
313917,1647.673
313922,2666.1807
313923,1496.7832
313924,3194.564
313929,1698.0956
313932,1461.3131
313951,3871.776
313955,1262.1089
313959,1484.5573
313961,1488.6702
313978,1826.4606
313984,4300.324
313985,6242.2876
313993,8052.504
313996,2609.0547
313999,1886.1079
314002,1707.1165
314004,1191.6742
314005,1028.2885
314006,2982.6382
314009,1002.2084
314012,3483.01
314014,1314.8917
314016,2364.3293
314038,1809.8002
314041,1719.1677
314045,1798.7649
314046,3337.16
314049,5296.4043
314055,1285.3042
314058,1216.5571
314061,2686.1416
314066,1039.1212
314067,3829.6072
314071,2040.2676
314081,3196.6133
314091,3067.472
314092,1519.798
314098,5799.774
314101,1211.374
314102,1611.5256
314105,1481.677
314111,1984.2155
314116,1075.9967
314121,3870.3389
314123,2024.2048
314136,2000.4509
314140,986.2162
314141,1216.4816
314146,1798.4689
314150,973.208
314152,4255.711
314163,1358.3108
314165,3423.835
314169,3551.8994
314171,1644.619
314173,1901.011
314175,1183.2306
314183,1965.2802
314184,2228.0173
314185,1107.0726
314186,5342.766
314191,1483.2366
314196,2413.0288
314205,2586.8088
314206,1723.4476
314210,1784.8635
314214,1087.9362
314215,1658.8982
314229,1156.628
314233,2949.4695
314234,4374.9897
314237,1366.8743
314240,4649.89
314244,1669.7374
314247,1958.9692
314248,1144.6836
314250,2648.1453
314251,5861.0303
314256,2583.7551
314257,1670.8939
314261,1459.8248
314262,1193.155
314263,1232.3555
314266,1521.5712
314267,941.5626
314269,2441.497
314271,2488.4058
314274,1236.1821
314275,2108.2056
314279,6602.5527
314281,1320.1174
314291,1360.4913
314295,1506.3356
314296,2463.278
314301,7106.399
314302,9317.791
314304,2632.1812
314310,1453.823
314312,1099.6837
314314,2111.6028
314320,1640.4777
314332,963.3445
314335,2181.7336
314336,1316.6754
314337,1428.1794
314343,1761.1902
314350,2898.3535
314352,1235.8738
314353,1824.7078
314354,2137.9277
314356,1450.373
314359,2523.7954
314362,1888.7236
314367,1771.6925
314370,3703.132
314371,2858.9258
314372,1465.027
314373,1997.0902
314379,1491.5958
314386,2634.5767
314387,3524.1887
314388,1477.9803
314389,1053.3655
314397,1319.2291
314398,1620.7659
314399,2665.2979
314402,2677.049
314404,1058.7351
314405,977.30237
314409,1343.5107
314417,2793.2358
314420,2234.3354
314429,3277.7095
314430,1300.9838
314433,1858.4722
314438,1014.5736
314443,3904.5342
314445,4845.3115
314446,3587.3179
314453,3677.3962
314463,1741.3384
314464,1843.5847
314465,1308.5164
314481,2198.047
314484,1844.1045
314488,1170.8141
314493,2666.1738
314496,3027.087
314498,1753.5852
314500,1153.0442
314532,1344.267
314540,2759.3496
314550,997.2726
314553,2311.6982
314558,1706.7195
314562,1052.8608
314563,2464.2412
314565,1860.1646
314569,1643.4827
314572,2909.863
314577,2976.5654
314581,2027.7683
314582,3419.509
314583,3606.7053
314589,2624.9915
314591,4285.048
314603,1187.2915
314604,1805.8383
314614,2048.3916
314615,1268.27
314618,1701.3497
314619,1749.7108
314626,1535.2334
314635,1361.1422
314641,1763.5742
314647,2114.713
314648,2156.7332
314649,5144.6113
314650,1340.9335
314657,3349.9824
314658,1390.5933
314661,1528.1344
314664,1772.8694
314675,9258.632
314688,2465.3013
314695,966.3574
314701,7442.93
314709,1458.09
314721,1151.8932
314723,1249.3401
314726,1695.5889
314733,980.4657
314734,2565.5923
314737,2493.8936
314740,5273.3022
314748,2776.1912
314761,2152.8206
314763,1737.2496
314764,1373.3958
314765,1470.9325
314771,1915.325
314779,1462.2706
314787,1956.2473
314789,2011.0981
314800,1055.1799
314803,2500.4856
314813,3542.6003
314814,3362.9438
314816,1930.4366
314829,11262.137
314830,2376.2378
314833,1036.892
314837,1680.7224
314848,1111.6238
314859,1450.631
314863,1037.3158
314870,1693.3893
314884,1873.7197
314902,1640.8427
314904,1469.8534
314906,959.38965
314911,1244.293
314929,1214.0468
314936,1738.6127
314939,2174.2847
314946,2382.1743
314963,4782.882
314974,2335.6865
314982,1846.847
314988,1958.6996
314997,979.38684
315012,2559.6577
315013,2015.2275
315015,4164.8984
315021,1153.8129
315023,1717.6475
315026,1424.7249
315033,1844.1167
315034,2488.0503
315047,2718.3381
315049,6029.171
315058,1439.6787
315071,1582.844
315072,1562.0804
315080,8167.6895
315081,2886.1023
315082,1980.495
315085,1864.6124
315087,1945.417
315091,2245.668
315093,1055.9429
315097,995.5416
315102,1150.7648
315103,3108.4434
315112,1807.0955
315116,2607.5186
315117,1643.888
315119,2281.0645
315121,2169.7039
315127,1991.0153
315128,1540.9941
315140,1625.0619
315143,1285.0552
315144,1554.1693
315151,1526.0656
315160,6032.281
315161,1650.4642
315164,1274.779
315174,1995.6357
315182,5058.5884
315187,4210.0474
315198,1587.4229
315208,1502.7096
315209,2939.2085
315214,1495.8658
315219,1358.1416
315221,1788.7263
315222,1913.6229
315250,1222.2021
315253,3920.4646
315259,1717.5859
315264,1132.2612
315265,2904.4028
315266,7152.865
315268,1777.5558
315281,2121.3076
315295,1267.0918
315302,1611.3484
315303,1388.0282
315307,2068.4478
315311,4646.7124
315312,2118.177
315319,3140.9265
315324,2273.8667
315330,1935.4546
315331,7117.6646
315335,1303.3025
315342,2986.929
315346,2142.7642
315349,3738.9888
315352,2482.0706
315357,1406.1796
315367,3019.303
315372,1002.0713
315373,1538.7358
315378,1961.126
315381,2331.302
315383,2997.5286
315388,1132.9292
315390,1181.2258
315398,2088.7048
315399,2073.4258
315401,1338.4521
315406,2459.1487
315408,1875.0531
315414,3187.545
315416,7208.7163
315424,2078.0496
315431,1609.137
315433,1375.577
315441,958.7726
315444,1229.166
315446,1883.2913
315447,1150.1025
315448,5224.9727
315450,1983.4458
315456,1748.1456
315459,1634.7172
315463,2920.011
315476,2011.7695
315479,1274.7777
315482,6562.773
315489,1108.94
315490,1481.1965
315495,1907.5911
315499,2439.293
315508,1759.4088
315509,8350.259
315514,1020.25964
315515,2884.8079
315520,5262.35
315526,1588.8715
315527,3705.5415
315531,1781.4883
315532,2507.3167
315533,1473.128
315538,3506.66
315540,2375.1658
315545,1486.4113
315548,1755.467
315554,1763.2238
315555,1939.1931
315563,4620.461
315566,3559.3127
315570,9159.435
315586,1534.9598
315596,1168.0391
315598,7168.9873
315601,1858.5724
315608,1164.8458
315609,3798.6814
315618,1253.223
315619,2344.0803
315626,2644.645
315638,1622.5631
315640,3090.0808
315646,1344.2059
315654,1809.9735
315655,1873.3275
315658,4781.282
315669,4480.314
315670,6814.675
315679,3762.4766
315680,1185.0052
315682,3765.1292
315684,2025.5192
315685,1174.1509
315687,1694.9202
315691,1809.3582
315692,2874.2976
315698,3340.227
315700,4806.2607
315704,3004.9106
315712,3195.356
315716,1201.1931
315718,1450.4032
315720,2237.4985
315722,1717.3214
315731,3167.8506
315734,2067.5552
315740,2422.746
315748,984.70764
315750,2715.3174
315752,1324.6168
315758,1281.2711
315763,2585.518
315768,4069.209
315772,3005.5254
315775,1875.1619
315779,3485.4026
315780,1091.7937
315788,1889.1447
315789,1265.1854
315791,3956.1187
315794,3173.9397
315795,1831.6814
315807,5452.7573
315809,1502.5903
315812,1848.1986
315817,1345.7039
315821,6143.176
315822,1469.1388
315825,3231.6736
315826,3100.0762
315837,1486.2988
315838,1836.0593
315842,1830.5382
315847,4034.0479
315854,1406.8461
315862,1957.2814
315864,2221.6335
315866,1743.6443
315871,1930.4248
315875,1084.0067
315878,1536.826
315879,2312.1587
315880,2265.9036
315885,2590.5132
315902,2263.8489
315904,2127.2332
315909,4976.7104
315914,1080.0801
315916,1353.8699
315919,1899.9728
315921,1117.5908
315927,2202.7808
315934,2049.7808
315936,4063.8801
315938,2566.6248
315939,1398.2372
315940,1626.9384
315943,3490.6836
315947,1603.7789
315955,3289.064
315960,1835.1855
315961,1559.2439
315962,1002.6343
315971,2119.0005
315972,1292.3967
315974,1813.6538
315976,1297.0981
315981,1203.9836
315989,1141.7495
315991,975.60315
315992,6728.4214
315996,1869.317
316003,1001.12036
316007,3929.302
316014,1894.8092
316018,1858.9924
316022,1621.471
316036,4593.9663
316041,1752.3713
316045,1478.6387
316047,1101.3564
316054,2075.2424
316057,1664.7706
316074,4673.794
316078,5490.1777
316082,2879.308
316085,2146.7888
316087,1683.5297
316096,1449.6946
316103,1301.4558
316115,2751.2034
316124,2606.646
316125,1200.2379
316127,2157.3162
316137,1946.5802
316163,1930.705
316166,3096.9236
316172,1344.6339
316173,1598.4296
316177,2976.9866
316181,3796.9548
316185,947.03015
316193,2364.4453
316197,2167.9368
316198,1149.7882
316199,1167.6586
316204,2607.309
316212,1543.2535
316218,2737.1
316219,1024.8313
316223,1313.8678
316225,1205.847
316233,3261.1475
316236,1131.084
316241,1569.1948
316250,1436.2427
316251,6720.621
316257,1334.9017
316258,1390.612
316261,8494.637
316268,3709.3474
316271,3372.1848
316276,2878.08
316278,2362.9163
316303,1827.7406
316307,2655.4998
316308,1394.7843
316311,2365.6824
316328,1683.2911
316336,2144.1
316345,4146.912
316346,1949.1721
316354,4205.1934
316355,1155.8695
316363,1734.6835
316366,2228.174
316371,1027.585
316381,1782.1378
316385,4111.199
316396,1337.6451
316397,3387.532
316398,1564.076
316400,2260.932
316402,979.93787
316403,2834.4697
316406,1226.3594
316414,2443.904
316415,2392.801
316418,1072.7817
316419,2271.407
316432,2336.1143
316438,2389.4717
316443,5701.949
316444,3696.5183
316453,1463.8676
316473,1841.7562
316476,1465.9229
316478,1834.7173
316488,1084.89
316492,12491.605
316494,1648.5001
316499,5103.3643
316503,1953.2985
316510,2979.9744
316513,3551.5354
316519,1502.8218
316524,1032.4832
316525,1953.5393
316529,1336.7208
316532,1841.6755
316539,1815.656
316545,2296.0696
316551,1943.101
316566,4792.3584
316569,1651.3881
316571,4255.7783
316581,3883.516
316594,2206.2812
316596,7260.6216
316600,1682.2032
316602,3284.9507
316607,1651.5946
316616,1717.4257
316624,2016.8545
316625,4375.8604
316627,2594.2703
316628,1643.8798
316629,1763.7644
316631,5791.002
316632,4675.3066
316638,8713.44
316640,1858.2346
316656,4689.0005
316658,3177.1719
316664,2579.0708
316665,4178.648
316677,3566.8372
316679,1820.2471
316688,1584.6404
316690,1382.5453
316696,2061.1658
316697,1834.7524
316702,1290.3632
316704,1583.5149
316705,3757.5642
316706,3578.6274
316708,2862.118
316709,2083.7112
316711,2139.3406
316718,2224.6296
316722,2732.9453
316724,1254.4211
316730,1456.9684
316732,2047.3324
316744,1426.7169
316748,6110.201
316749,1626.4812
316751,1275.7421
316763,2553.0688
316764,3705.79
316768,4603.428
316771,2874.6152
316774,2966.4421
316775,1450.8508
316781,1534.3264
316789,1287.3629
316790,2613.4314
316800,1852.701
316808,1062.8402
316811,2515.317
316814,1655.3887
316815,1757.6831
316819,3770.0938
